Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Fenske M.P., Nguyen L.P., Horn E.K., Riffell J.A., Imaizumi T.",Circadian clocks of both plants and pollinators influence flower seeking behavior of the pollinator hawkmoth Manduca sexta,2018,Scientific Reports,8,1,2842,,,,,10.1038/s41598-018-21251-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041964743&doi=10.1038%2fs41598-018-21251-x&partnerID=40&md5=12f17de87d94d30cc7a216f87991208b,"Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States","Fenske, M.P., Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States; Nguyen, L.P., Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States; Horn, E.K., Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States; Riffell, J.A., Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States; Imaizumi, T., Department of Biology, University of Washington, 24 Kincaid Hall, Box 351800, Seattle, WA, United States","Most plant-pollinator interactions occur during specific periods during the day. To facilitate these interactions, many flowers are known to display their attractive qualities, such as scent emission and petal opening, in a daily rhythmic fashion. However, less is known about how the internal timing mechanisms (the circadian clocks) of plants and animals influence their daily interactions. We examine the role of the circadian clock in modulating the interaction between Petunia and one of its pollinators, the hawkmoth Manduca sexta. We find that desynchronization of the Petunia circadian clock affects moth visitation preference for Petunia flowers. Similarly, moths with circadian time aligned to plants show stronger flower-foraging activities than moths that lack this alignment. Moth locomotor activity is circadian clock-regulated, although it is also strongly repressed by light. Moths show a time-dependent burst increase in flight activity during subjective night. In addition, moth antennal responsiveness to the floral scent compounds exhibits a 24-hour rhythm in both continuous light and dark conditions. This study highlights the importance of the circadian clocks in both plants and animals as a crucial factor in initiating specialized plant-pollinator relationships. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85041964743
"Zhang C., Li G., Chen T., Feng B., Fu W., Yan J., Islam M.R., Jin Q., Tao L., Fu G.",Heat stress induces spikelet sterility in rice at anthesis through inhibition of pollen tube elongation interfering with auxin homeostasis in pollinated pistils,2018,Rice,11,1,14,,,,,10.1186/s12284-018-0206-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043708834&doi=10.1186%2fs12284-018-0206-5&partnerID=40&md5=368875c132eea80c15d79a67638e753c,"National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China","Zhang, C., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Li, G., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Chen, T., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Feng, B., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Fu, W., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Yan, J., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Islam, M.R., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Jin, Q., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Tao, L., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China; Fu, G., National key Laboratory of Rice Biology, China National Rice Research Institute, Hangzhou, China","Background: Pollen tube elongation in the pistil is a key step for pollination success in plants, and auxins play an important role in this process. However, the function of auxins in pollen tube elongation in the pistil of rice under heat stress has seldom been previously reported. Results: Two rice genotypes differing in heat tolerance were subjected to heat stress of 40 °C for 2 h after flowering. A sharp decrease in spikelet fertility was found in the Nipponbare (NPB) and its mutant High temperature susceptible (HTS) under heat stress, but the stress-induced spikelet sterility was reversed by 1-naphthaleneacetic acid (NAA), especially the HTS. Under heat stress, the pollen tubes of NPB were visible in ovule, while those of HTS were invisible. However, we found the pollen tubes in ovule when sprayed with NAA. During this process, a significant increase in indole-3-acetic acid (IAA) and reactive oxygen species (ROS) levels was found in the pistil of heat-stressed NPB, while in heat-stressed HTS they were obviously decreased. Additionally, the peroxidase (POD) activity in pistil of NPB was significantly decreased by heat stress, whereas there was no difference between the heat-stressed and non-heat-stressed pistils of HTS. Conclusion: It was concluded that the enhancement of heat tolerance in plants by NAA was achieved through the increase of the levels of auxins, which prevented the inhibition of pollen tube elongation in pistil, and the crosstalk between auxins and ROS, which might be involved in this process. In addition, POD might be a negative mediator in pollen tube elongation under heat stress due to its ability to scavenge ROS and degrade auxin. © 2018, The Author(s).",Auxins; Heat stress; Oryza sativa; Peroxidase; Pollen tube elongation; Reactive oxygen species,Article,,Scopus,2-s2.0-85043708834
"Zobel M., Davison J., Edwards M.E., Brochmann C., Coissac E., Taberlet P., Willerslev E., Moora M.",Ancient environmental DNA reveals shifts in dominant mutualisms during the late Quaternary,2018,Nature Communications,9,1,139,,,,,10.1038/s41467-017-02421-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040443503&doi=10.1038%2fs41467-017-02421-3&partnerID=40&md5=b4cd0e6b24f4f12b2dd94873dd700f4e,"Department of Botany, Institute of Ecology and Earth Sciences, University of Tartu, 40 Lai Street, Tartu, Estonia; Geography and Environment, University of Southampton, Highfield, Southampton, United Kingdom; Natural History Museum, University of Oslo, PO Box 1172 Blindern, Oslo, Norway; CNRS, Laboratoire d'Ecologie Alpine (LECA), Univ. Grenoble Alpes, Grenoble, France; Centre for GeoGenetics, Natural History Museum of Denmark, University of Copenhagen, Øster Voldgade 5-7, Copenhagen, Denmark; Department of Zoology, University of Cambridge, Downing St, Cambridge, United Kingdom","Zobel, M., Department of Botany, Institute of Ecology and Earth Sciences, University of Tartu, 40 Lai Street, Tartu, Estonia; Davison, J., Department of Botany, Institute of Ecology and Earth Sciences, University of Tartu, 40 Lai Street, Tartu, Estonia; Edwards, M.E., Geography and Environment, University of Southampton, Highfield, Southampton, United Kingdom; Brochmann, C., Natural History Museum, University of Oslo, PO Box 1172 Blindern, Oslo, Norway; Coissac, E., CNRS, Laboratoire d'Ecologie Alpine (LECA), Univ. Grenoble Alpes, Grenoble, France; Taberlet, P., CNRS, Laboratoire d'Ecologie Alpine (LECA), Univ. Grenoble Alpes, Grenoble, France; Willerslev, E., Centre for GeoGenetics, Natural History Museum of Denmark, University of Copenhagen, Øster Voldgade 5-7, Copenhagen, Denmark, Department of Zoology, University of Cambridge, Downing St, Cambridge, United Kingdom; Moora, M., Department of Botany, Institute of Ecology and Earth Sciences, University of Tartu, 40 Lai Street, Tartu, Estonia","DNA-based snapshots of ancient vegetation have shown that the composition of high-latitude plant communities changed considerably during the late Quaternary. However, parallel changes in biotic interactions remain largely uninvestigated. Here we show how mutualisms involving plants and heterotrophic organisms varied during the last 50,000 years. During 50-25 ka BP, a cool period featuring stadial-interstadial fluctuations, arbuscular mycorrhizal and non-N-fixing plants predominated. During 25-15 ka BP, a cold, dry interval, the representation of ectomycorrhizal, non-mycorrhizal and facultatively mycorrhizal plants increased, while that of N-fixing plants decreased further. From 15 ka BP, which marks the transition to and establishment of the Holocene interglaciation, representation of arbuscular mycorrhizal plants decreased further, while that of ectomycorrhizal, non-mycorrhizal, N-fixing and wind-pollinated plants increased. These changes in the mutualist trait structure of vegetation may reflect responses to historical environmental conditions that are without current analogue, or biogeographic processes, such as spatial decoupling of mutualist partners. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85040443503
"Olesen J.M., Damgaard C.F., Fuster F., Heleno R.H., Nogales M., Rumeu B., Trøjelsgaard K., Vargas P., Traveset A.",Disclosing the double mutualist role of birds on Galápagos,2018,Scientific Reports,8,1,57,,,,,10.1038/s41598-017-17592-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042769176&doi=10.1038%2fs41598-017-17592-8&partnerID=40&md5=2ccdd6c861fc3d5248383b344a045912,"Department of Bioscience, Aarhus University, Ny Munkegade 114, Aarhus, Denmark; Institut Mediterrani d'Estudis Avançats (CSIC-UIB), Esporles Balearic Islands, Spain; Center for Functional Ecology, Department of Life Sciences, University of Coimbra, Coimbra, Portugal; Instituto de Productos Naturales y Agrobiología (CSIC-IPNA), La Laguna, Canary Islands, Spain; Department of Chemistry and Bioscience, Aalborg University, Aalborg, Denmark; Real Jardín Botánico (CSIC-RJB), Madrid, Spain","Olesen, J.M., Department of Bioscience, Aarhus University, Ny Munkegade 114, Aarhus, Denmark; Damgaard, C.F., Department of Bioscience, Aarhus University, Ny Munkegade 114, Aarhus, Denmark; Fuster, F., Institut Mediterrani d'Estudis Avançats (CSIC-UIB), Esporles Balearic Islands, Spain; Heleno, R.H., Center for Functional Ecology, Department of Life Sciences, University of Coimbra, Coimbra, Portugal; Nogales, M., Instituto de Productos Naturales y Agrobiología (CSIC-IPNA), La Laguna, Canary Islands, Spain; Rumeu, B., Center for Functional Ecology, Department of Life Sciences, University of Coimbra, Coimbra, Portugal; Trøjelsgaard, K., Department of Chemistry and Bioscience, Aalborg University, Aalborg, Denmark; Vargas, P., Real Jardín Botánico (CSIC-RJB), Madrid, Spain; Traveset, A., Institut Mediterrani d'Estudis Avançats (CSIC-UIB), Esporles Balearic Islands, Spain","Life on oceanic islands deviate in many ways from that on the mainland. Their biodiversity is relatively poor and some groups are well-represented, others not, especially not insects. A scarcity of insects forces birds to explore alternative food, such as nectar and fruit. In this way, island birds may pollinate and disperse seed to an extent unseen on any mainland; they may even first consume floral resources of a plant species and then later harvest the fruit of the same species. Through this biotic reuse, they may act as double mutualists. The latter have never been studied at the level of the network, because they are traditionally considered rare. We sampled pollination and seed-dispersal interactions on Galápagos and constructed a plant-bird mutualism network of 108 plant (12% being double mutualists) and 21 bird species (48% being double mutualists), and their 479 interactions, being either single (95%) or double mutualisms (5%). Double mutualists constitute the core in the pollination-dispersal network, coupling the two link types together. They may also initiate positive feedbacks (more pollination leading to more dispersal), which theoretically are known to be unstable. Thus, double mutualisms may be a necessary, but risky prerequisite to the survival of island biodiversity. © 2017 The Author(s).",,Article,,Scopus,2-s2.0-85042769176
"Yang J.-Q., Fan Y.-L., Jiang X.-F., Li Q.-J., Zhu X.-F.",Correlation between the timing of autonomous selfing and floral traits: A comparative study from three selfing Gentianopsis species (Gentianaceae),2018,Scientific Reports,8,1,3634,,,,,10.1038/s41598-018-21930-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042671404&doi=10.1038%2fs41598-018-21930-9&partnerID=40&md5=3221296ffc49437cf37f9152d9a79c01,"Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Mengla County, Yunnan, China; Gansu Liancheng National Nature Reserve, Yongdeng County, Gansu, China; Laboratory of Ecology and Evolution Biology, State Key Laboratory in Conservation and Utilization of Bioresources in Yunnan, Yunnan University, Kunming, Yunnan, China","Yang, J.-Q., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Mengla County, Yunnan, China, Gansu Liancheng National Nature Reserve, Yongdeng County, Gansu, China; Fan, Y.-L., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Mengla County, Yunnan, China; Jiang, X.-F., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Mengla County, Yunnan, China; Li, Q.-J., Laboratory of Ecology and Evolution Biology, State Key Laboratory in Conservation and Utilization of Bioresources in Yunnan, Yunnan University, Kunming, Yunnan, China; Zhu, X.-F., Key Laboratory of Tropical Forest Ecology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Mengla County, Yunnan, China","About 20% of angiosperms employ self-fertilization as their main mating strategy. In this study, we aimed to examine how the selfing timing correlated with floral traits in three Gentianopsis species in which autonomous selfing is achieved through filament elongation. Although the three Gentianopsis species exhibit no significant variation in their capacity for autonomous selfing, flowers of G. grandis last longer, are larger and have a higher corolla biomass, P/O ratios and male biomass allocation than those of G. paludosa, and especially those of G. contorta. Autonomous selfing occurs in the early floral life of G. paludosa and G. contorta and in the later floral life of G. grandis. Seed production mainly results from autonomous selfing in G. paludosa and G. contorta; however, G. grandis could be more described as having a mixed mating system. We suggest that autonomous selfing in later floral life increases the chance of cross-pollination prior to this, while autonomous selfing in early floral life offers a selective advantage to plants by reducing the resource investment in traits that may increase pollinator attraction and visitation. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85042671404
"Kellenberger R.T., Desurmont G.A., Schlüter P.M., Schiestl F.P.",Trans-generational inheritance of herbivory-induced phenotypic changes in Brassica rapa,2018,Scientific Reports,8,1,3536,,,,,10.1038/s41598-018-21880-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042533673&doi=10.1038%2fs41598-018-21880-2&partnerID=40&md5=a90c232e788c289e9bbcce4a488abb38,"Department of Systematic and Evolutionary Botany, University of Zurich, Zollikerstrasse 107, Zurich, Switzerland; Institute of Biology, University of Neuchâtel, Avenue du 1er-Mars 26, Neuchâtel, Switzerland; EBCL, USDA, ARS, Campus international de Baillarguet, Montferrier sur lez, France","Kellenberger, R.T., Department of Systematic and Evolutionary Botany, University of Zurich, Zollikerstrasse 107, Zurich, Switzerland; Desurmont, G.A., Institute of Biology, University of Neuchâtel, Avenue du 1er-Mars 26, Neuchâtel, Switzerland, EBCL, USDA, ARS, Campus international de Baillarguet, Montferrier sur lez, France; Schlüter, P.M., Department of Systematic and Evolutionary Botany, University of Zurich, Zollikerstrasse 107, Zurich, Switzerland; Schiestl, F.P., Department of Systematic and Evolutionary Botany, University of Zurich, Zollikerstrasse 107, Zurich, Switzerland","Biotic stress can induce plastic changes in fitness-relevant plant traits. Recently, it has been shown that such changes can be transmitted to subsequent generations. However, the occurrence and extent of transmission across different types of traits is still unexplored. Here, we assessed the emergence and transmission of herbivory-induced changes in Brassica rapa and their impact on interactions with insects. We analysed changes in morphology and reproductive traits as well as in flower and leaf volatile emission during two generations with leaf herbivory by Mamestra brassicae and Pieris brassicae and two subsequent generations without herbivory. Herbivory induced changes in all trait types, increasing attractiveness of the plants to the parasitoid wasp Cotesia glomerata and decreasing visitation by the pollinator Bombus terrestris, a potential trade-off. While changes in floral and leaf volatiles disappeared in the first generation after herbivory, some changes in morphology and reproductive traits were still measurable two generations after herbivory. However, neither parasitoids nor pollinators further discriminated between groups with different past treatments. Our results suggest that transmission of herbivore-induced changes occurs preferentially in resource-limited traits connected to plant growth and reproduction. The lack of alterations in plant-insect interactions was likely due to the transient nature of volatile changes. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85042533673
"Yuan S.-C., Chin S.-W., Lee C.-Y., Chen F.-C.",Phalaenopsis pollinia storage at sub-zero temperature and its pollen viability assessment,2018,Botanical Studies,59,1,1,,,,,10.1186/s40529-017-0218-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040028932&doi=10.1186%2fs40529-017-0218-2&partnerID=40&md5=a2b34c43df2a2318095f8c5c3bee95d3,"Department of Plant Industry, National Pingtung University of Science & Technology, Pingtung, Taiwan","Yuan, S.-C., Department of Plant Industry, National Pingtung University of Science & Technology, Pingtung, Taiwan; Chin, S.-W., Department of Plant Industry, National Pingtung University of Science & Technology, Pingtung, Taiwan; Lee, C.-Y., Department of Plant Industry, National Pingtung University of Science & Technology, Pingtung, Taiwan; Chen, F.-C., Department of Plant Industry, National Pingtung University of Science & Technology, Pingtung, Taiwan","Background: In a breeding program, usually only superior parents are chosen for cross hybridization. Pollens of elite cultivars may not be available at hand. Properly stored pollens provide an opportunity for cross hybridization at unavailable time. Results: Pollen of a Phalaenopsis hybrid was evaluated for the storage ability at different temperatures, including room temperature, 4, ? 20, and ? 80 °C for up to 96 weeks. The viability of pollen was assessed by TTC staining, in vitro germination and hand pollination during and after storage. Pollen stored at all temperatures for 4 weeks remained viable and capable of successful pollination. Pollen lost its viability after 4 weeks at room temperature. Pollen remains viable after 40 weeks at 4 °C, and after 96 weeks at both ? 20 and ? 80 °C of storage. Viable pollen could be successfully pollinated to the female parent at all effective storage conditions and produced seeds. Conclusions: Our results indicate that Phalaenopsis pollen can be stored at 4 °C up to 40 weeks for short-term purpose. For long-term storage, pollen can be kept at both ? 20 and ?80 °C. © 2018, The Author(s).",Hand pollination; In vitro germination; Low temperature storage; Pollen viability,Article,,Scopus,2-s2.0-85040028932
"Alves D.P., de Araújo E.R., Wamser G.H., de Souza Gonçalves P.A., Marinho C.D., Tomaz R.S.",Field performance and screening for resistance to Peronospora destructor of 46 onion cultivars in Brazil,2018,Australasian Plant Disease Notes,13,1,5,,,,,10.1007/s13314-018-0290-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042871898&doi=10.1007%2fs13314-018-0290-9&partnerID=40&md5=8f8a6c0d601e42b14104f23d5923c377,"Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - Epagri/Estação Experimental de Ituporanga, Estrada Geral Lageado Águas Negras, 453, Ituporanga, SC, Brazil; Helix Seed (Agroceres), Patos de Minas, MG, Brazil; FCAT, Universidade Estadual Paulista “Júlio de Mesquita Filho” (UNESP), Dracena. Rod. Cmte João Ribeiro de Barros. km 651, Dracena, SP, Brazil","Alves, D.P., Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - Epagri/Estação Experimental de Ituporanga, Estrada Geral Lageado Águas Negras, 453, Ituporanga, SC, Brazil; de Araújo, E.R., Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - Epagri/Estação Experimental de Ituporanga, Estrada Geral Lageado Águas Negras, 453, Ituporanga, SC, Brazil; Wamser, G.H., Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - Epagri/Estação Experimental de Ituporanga, Estrada Geral Lageado Águas Negras, 453, Ituporanga, SC, Brazil; de Souza Gonçalves, P.A., Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - Epagri/Estação Experimental de Ituporanga, Estrada Geral Lageado Águas Negras, 453, Ituporanga, SC, Brazil; Marinho, C.D., Helix Seed (Agroceres), Patos de Minas, MG, Brazil; Tomaz, R.S., FCAT, Universidade Estadual Paulista “Júlio de Mesquita Filho” (UNESP), Dracena. Rod. Cmte João Ribeiro de Barros. km 651, Dracena, SP, Brazil","This work evaluated the field performance and resistance to Peronospora destructor of 46 onion cultivars in two different experiments. Two open-pollinated experimental cultivars: “Bola Precoce-Agroecológica, and “Superprecoce-Agroecológica” were more productive and resistant. The onion breeding by screenings in agroecological production systems may be an alternative to obtain germplasm less sensitive to biotic and abiotic stresses. © 2018, Australasian Plant Pathology Society Inc.",Adaptability; Allium cepa; Downy mildew; Local cultivars; Plant breeding,Article,,Scopus,2-s2.0-85042871898
"Liu S., Zhang Y., Feng Q., Qin L., Pan C., Lamin-Samu A.T., Lu G.",Tomato AUXIN RESPONSE FACTOR 5 regulates fruit set and development via the mediation of auxin and gibberellin signaling,2018,Scientific Reports,8,1,2971,,,,,10.1038/s41598-018-21315-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042069586&doi=10.1038%2fs41598-018-21315-y&partnerID=40&md5=e434cc674aef3f7ae6209a4f9afe8de4,"Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Zhejiang Provincial Key Laboratory of Horticultural Plant Integrative Biology, Zhejiang University, Hangzhou, China","Liu, S., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Zhang, Y., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Feng, Q., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Qin, L., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Pan, C., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Lamin-Samu, A.T., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China; Lu, G., Key Laboratory of Horticultural Plant Growth, Development and Quality Improvement, Ministry of Agricultural, Department of Horticulture, Zhejiang University, Hangzhou, China, Zhejiang Provincial Key Laboratory of Horticultural Plant Integrative Biology, Zhejiang University, Hangzhou, China","Auxin response factors (ARFs) encode transcriptional factors that function in the regulation of plant development processes. A tomato ARF gene, SlARF5, was observed to be expressed at high levels in emasculated ovaries but maintained low expression levels in pollinated ovaries. The amiRNA SlARF5 lines exhibited ovary growth and formed seedless fruits following emasculation. These parthenocarpic fruits developed fewer locular tissues, and the fruit size and weight were decreased in transgenic lines compared to those of wild-type fruits. Gene expression analysis demonstrated that several genes involved in the auxin-signaling pathway were downregulated, whereas some genes involved in the gibberellin-signaling pathway were enhanced by the decreased SlARF5 mRNA levels in transgenic plants, indicating that SlARF5 may play an important role in regulating both the auxin- and gibberellin-signaling pathways during fruit set and development. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85042069586
"Paludo C.R., Menezes C., Silva-Junior E.A., Vollet-Neto A., Andrade-Dominguez A., Pishchany G., Khadempour L., Do Nascimento F.S., Currie C.R., Kolter R., Clardy J., Pupo M.T.",Stingless Bee Larvae Require Fungal Steroid to Pupate,2018,Scientific Reports,8,1,1122,,,,,10.1038/s41598-018-19583-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040930532&doi=10.1038%2fs41598-018-19583-9&partnerID=40&md5=0157382900abe496f8b23e5c9a60a508,"School of Pharmaceutical Sciences of Ribeirão Preto, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Brazilian Agricultural Research Corporation, Embrapa Amazônia Oriental, Belém, Brazil; Department of Biology, FFCLRP, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA, United States; Department of Bacteriology, University of Wisconsin, Madison, WI, United States; Department of Zoology, University of Wisconsin, Madison, WI, United States; Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA, United States","Paludo, C.R., School of Pharmaceutical Sciences of Ribeirão Preto, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Menezes, C., Brazilian Agricultural Research Corporation, Embrapa Amazônia Oriental, Belém, Brazil, Department of Biology, FFCLRP, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Silva-Junior, E.A., School of Pharmaceutical Sciences of Ribeirão Preto, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Vollet-Neto, A., Department of Biology, FFCLRP, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Andrade-Dominguez, A., Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA, United States; Pishchany, G., Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA, United States; Khadempour, L., Department of Bacteriology, University of Wisconsin, Madison, WI, United States, Department of Zoology, University of Wisconsin, Madison, WI, United States; Do Nascimento, F.S., Department of Biology, FFCLRP, University of São Paulo, Ribeirão Preto, São Paulo, Brazil; Currie, C.R., Department of Bacteriology, University of Wisconsin, Madison, WI, United States; Kolter, R., Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA, United States; Clardy, J., Department of Biological Chemistry and Molecular Pharmacology, Harvard Medical School, Boston, MA, United States; Pupo, M.T., School of Pharmaceutical Sciences of Ribeirão Preto, University of São Paulo, Ribeirão Preto, São Paulo, Brazil","The larval stage of the stingless bee Scaptotrigona depilis must consume a specific brood cell fungus in order to continue development. Here we show that this fungus is a member of the genus Zygosaccharomyces and provides essential steroid precursors to the developing bee. Insect pupation requires ecdysteroid hormones, and as insects cannot synthesize sterols de novo, they must obtain steroids in their diet. Larval in vitro culturing assays demonstrated that consuming ergosterol recapitulates the developmental effects on S. depilis as ingestion of Zygosaccharomyces sp. cells. Thus, we determined the molecular underpinning of this intimate mutualistic symbiosis. Phylogenetic analyses showed that similar cases of bee-Zygosaccharomyces symbiosis may exist. This unprecedented case of bee-fungus symbiosis driven by steroid requirement brings new perspectives regarding pollinator-microbiota interaction and preservation. © 2018 The Author(s).",,Article,,Scopus,2-s2.0-85040930532
